Id,Код,Возраст,Среднемесячный расход,Средняя продолжительность разговоров,Звонков днем за месяц,Звонков вечером за месяц,Звонков ночью за месяц,Звонки в другие города,Звонки в другие страны,Доля звонков на стационарные телефоны,Количество SMS за месяц
2478,2533,51,918.62,4.6,113,153,3,6,0,24,0
2479,2534,45,237.22,1.9,71,96,0,0,0,6,5
2480,2535,33,353.85,5.5,63,10,4,0,0,2,18
2481,2536,45,417.87,4.0,66,71,0,25,0,16,2
2482,2537,55,419.66,2.7,61,155,6,25,0,13,0
2484,2539,54,431.24,3.7,57,84,5,1,0,12,1
2485,2540,57,535.11,5.3,71,58,1,0,0,6,5
2486,2541,58,300.66,4.0,31,74,0,0,0,5,1
2487,2542,19,138.32,2.6,39,37,0,0,0,1,38
2488,2543,32,2669.28,9.6,299,128,19,67,0,45,9
2490,2545,33,295.57,4.0,46,49,4,7,0,15,7
2491,2546,41,1645.37,7.0,241,120,16,76,0,44,4
2492,2547,34,605.4,7.2,65,39,4,1,0,4,55
2493,2548,36,728.09,7.0,66,114,21,10,0,14,42
2494,2549,52,10.81,1.1,3,9,0,0,0,0,0
2495,2550,53,6.88,1.2,3,4,0,0,0,0,0
2496,2551,25,199.76,1.4,53,150,0,0,0,10,23
2497,2552,43,289.52,3.0,46,86,1,0,0,6,30
2498,2553,41,385.07,6.5,36,40,6,42,0,8,19
2499,2554,33,162.56,2.9,45,25,0,0,0,7,67
2500,2555,57,238.28,2.3,42,89,0,1,0,14,1
2501,2556,33,173.74,1.7,62,58,0,0,3,28,45
2502,2557,44,264.16,2.9,50,72,2,42,0,5,31
2503,2558,19,22.17,0.3,55,57,8,4,0,4,50
2504,2559,54,622.22,7.4,57,49,6,0,3,26,2
2505,2560,33,24.32,1.8,5,11,1,0,0,0,0
2506,2561,56,493.17,9.8,51,7,0,0,0,1,4
2507,2562,29,343.34,4.9,53,35,0,3,0,2,19
2508,2563,54,126.42,1.4,64,35,8,5,0,11,4
2509,2564,40,929.04,5.6,64,147,0,0,0,10,3
2510,2565,52,700.86,4.5,80,130,3,5,1,21,4
2511,2566,40,116.57,1.5,40,65,0,0,0,5,4
2512,2567,23,607.42,6.5,20,111,5,0,0,4,27
2513,2568,50,2373.07,5.8,459,108,35,29,3,25,10
2514,2569,60,212.12,1.5,63,132,2,2,0,7,5
2515,2570,39,239.0,1.4,86,147,0,0,0,4,49
2516,2571,68,1756.44,8.2,163,139,8,5,0,23,9
2517,2572,25,269.07,2.4,55,98,0,4,0,1,23
2518,2573,20,255.95,4.9,2,79,2,4,0,7,88
2519,2574,45,193.52,2.8,62,21,1,25,0,26,4
2520,2575,21,62.65,0.5,58,117,8,0,0,7,20
2522,2577,29,201.61,1.5,61,125,0,0,0,27,38
2523,2578,42,586.29,5.2,47,111,0,4,1,10,18
2524,2579,42,27.0,2.0,4,11,0,0,0,0,0
2526,2581,52,89.88,1.7,33,37,0,0,1,12,5
2527,2582,55,412.01,4.9,70,33,0,42,0,20,4
2528,2583,19,33.25,0.5,35,55,10,0,0,2,16
2529,2584,49,138.61,1.7,65,35,2,16,0,23,2
2530,2585,32,772.2,5.2,98,133,33,18,2,3,65
2531,2586,42,238.49,3.6,66,11,0,14,0,10,28
2532,2587,28,861.0,8.2,70,52,0,45,0,22,31
2533,2588,50,306.6,6.0,46,6,4,42,2,1,5
2534,2589,49,653.56,5.7,60,94,2,0,0,10,1
2535,2590,20,848.26,7.3,45,116,10,2,0,2,41
2536,2591,47,20.25,1.8,9,3,1,0,0,0,0
2537,2592,67,36.96,2.2,5,9,0,0,0,12,1
2538,2593,48,480.1,4.3,48,89,5,0,1,20,4
2539,2594,57,344.74,3.3,64,74,0,1,0,14,2
2540,2595,25,599.96,6.9,45,71,5,2,0,3,11
2541,2596,51,255.36,1.6,55,151,0,2,0,3,4
2542,2597,42,140.78,1.7,36,80,0,34,0,17,43
2543,2598,27,504.7,2.8,113,97,3,9,0,15,20
2544,2599,49,8.85,1.8,3,3,0,0,0,0,0
2545,2600,69,125.28,2.9,20,16,0,0,0,1,1
2546,2601,35,588.21,8.1,54,38,0,15,0,6,9
2547,2602,57,337.36,3.2,52,91,3,0,1,24,3
2548,2603,59,360.86,5.5,69,3,6,0,0,10,5
2549,2604,47,1017.93,6.8,52,160,4,35,2,14,2
2550,2605,36,259.9,2.0,101,62,0,6,0,20,21
2551,2606,40,1096.2,9.0,60,89,0,5,2,13,32
2553,2608,57,205.11,2.3,70,42,0,0,0,13,3
2554,2609,57,88.29,1.1,50,55,0,0,0,15,5
2555,2610,52,343.98,2.4,109,71,0,0,1,6,5
2556,2611,30,221.68,4.0,33,40,0,25,0,14,63
2557,2612,28,283.78,2.7,82,47,4,2,0,8,34
2558,2613,58,44.16,1.6,11,12,0,0,0,2,3
2559,2614,39,19.66,1.2,8,11,2,0,0,0,0
2560,2615,60,296.52,3.5,37,80,2,1,0,9,4
2561,2616,69,57.6,2.0,13,11,0,0,0,14,2
2562,2617,37,15.48,2.1,7,2,0,0,0,0,0
2563,2618,34,279.01,2.4,62,92,5,0,1,7,13
2564,2619,20,7.17,0.1,43,46,27,0,0,4,11
2565,2620,40,3131.1,12.6,299,52,8,30,6,12,10
2566,2621,48,157.34,2.0,64,33,1,12,2,7,3
2567,2622,49,669.61,4.8,71,118,2,0,0,4,4
2568,2623,50,949.76,6.4,69,114,2,0,0,4,5
2569,2624,33,489.5,4.7,70,61,7,0,0,0,3
2570,2625,62,44.16,2.3,11,5,0,0,0,11,1
2571,2626,29,533.66,3.6,92,133,93,2,2,4,124
2572,2627,21,17.64,0.6,10,31,2,0,0,5,75
2573,2628,41,230.91,2.5,38,91,2,0,0,9,12
2574,2629,29,214.03,1.5,77,114,2,0,0,18,42
2575,2630,36,298.37,3.1,39,82,1,0,0,14,16
2576,2631,53,1399.44,9.8,61,118,0,0,0,1,1
2577,2632,31,163.58,1.6,57,78,5,1,0,10,42
2578,2633,43,215.39,1.7,70,83,0,24,2,5,19
2579,2634,50,4935.73,13.2,439,141,14,22,9,48,8
2580,2635,32,864.57,8.9,82,35,3,7,0,2,47
2581,2636,66,52.2,2.9,6,9,0,0,0,1,0
2582,2637,30,471.38,3.7,99,60,0,0,0,24,44
2583,2638,23,301.68,3.7,18,106,8,0,0,2,36
2584,2639,48,375.07,3.2,73,81,0,12,0,4,1
2585,2640,50,548.46,4.1,39,155,0,28,1,6,5
2586,2641,55,478.17,2.7,99,114,0,0,0,15,4
2588,2643,68,51.84,2.7,13,3,0,0,0,2,1
2589,2644,58,671.4,6.2,84,51,0,0,0,12,5
2590,2645,59,416.92,3.4,97,55,3,14,0,1,4
2591,2646,39,556.5,5.3,65,57,2,31,0,7,28
2592,2647,31,426.54,3.1,69,118,2,9,0,14,13
2593,2648,50,129.18,1.2,57,89,0,34,0,3,3
2594,2649,60,155.68,1.6,45,75,0,0,3,19,5
2595,2650,31,305.0,3.8,41,67,2,0,3,12,29
2596,2651,32,457.11,4.8,56,68,5,36,0,18,29
2597,2652,50,352.83,2.9,66,97,2,6,1,4,2
2598,2653,45,11.47,1.4,8,2,0,0,0,0,0
2599,2654,40,12.28,1.5,6,4,0,0,0,0,0
2600,2655,31,749.71,4.6,137,118,87,46,2,10,122
2601,2656,45,142.69,2.8,50,10,0,2,0,19,4
2602,2657,52,11.14,1.7,3,5,0,0,0,0,0
2603,2658,58,168.17,3.3,39,24,2,18,0,5,5
2604,2659,39,642.1,6.4,70,58,1,2,0,15,23
2605,2660,34,185.69,2.2,53,57,3,2,0,9,50
2606,2661,62,12.24,1.7,5,1,0,0,0,1,0
2607,2662,32,146.26,2.8,56,3,0,33,0,16,50
2608,2663,33,343.34,2.2,65,151,4,4,0,14,16
2609,2664,51,372.75,2.5,51,140,2,0,0,29,0
2610,2665,25,503.33,7.3,18,78,5,2,0,0,45
2611,2666,42,600.37,5.8,65,70,1,3,0,11,9
2613,2668,41,156.28,1.9,33,69,3,0,2,9,24
2614,2669,53,379.14,2.4,66,155,0,27,2,6,1
2615,2670,30,191.29,2.2,50,65,1,32,0,10,62
2616,2671,38,611.71,9.9,43,37,0,3,0,14,16
2617,2672,40,627.45,5.0,70,98,0,6,0,5,52
2618,2673,34,742.42,9.0,60,43,3,9,0,3,29
2619,2674,44,215.82,2.2,65,62,0,0,0,4,32
2620,2675,21,251.11,2.7,34,104,16,0,0,7,32
2621,2676,58,327.16,3.2,54,83,3,0,1,20,5
2622,2677,46,470.87,4.4,66,75,0,29,1,8,1
2623,2678,60,27.0,2.5,7,2,0,0,0,5,2
2624,2679,68,28.08,1.8,4,9,0,0,0,2,0
2625,2680,49,160.24,1.3,70,93,3,6,1,24,1
2626,2681,48,26.46,2.1,6,8,0,0,0,0,0
2627,2682,21,784.77,7.4,31,118,5,0,0,6,29
2628,2683,52,14.86,1.65,6,5,0,0,0,0,0
2629,2684,52,9.17,1.6,3,4,0,0,0,0,0
2630,2685,39,1021.44,7.6,58,111,0,0,2,11,43
2631,2686,41,175.42,1.4,58,95,6,25,1,10,36
2632,2687,25,180.02,1.2,66,142,1,0,0,6,25
2633,2688,51,461.09,3.1,112,74,3,0,0,9,1
2635,2690,19,161.28,1.8,59,64,10,0,0,6,94
2636,2691,20,123.07,2.4,12,67,3,0,0,4,49
2637,2692,59,183.54,2.3,55,36,0,30,0,10,2
2638,2693,38,347.8,2.8,87,70,4,5,0,5,17
2640,2695,50,812.17,7.5,62,81,4,6,0,3,1
2641,2696,33,82.33,1.1,42,57,3,10,1,17,9
2642,2697,30,888.23,8.4,83,49,0,33,0,12,19
2643,2698,29,195.3,1.8,31,111,0,0,0,20,20
2644,2699,52,18.84,2.3,3,7,0,0,0,0,0
2646,2701,38,727.84,5.8,61,111,0,1,0,0,38
2647,2702,63,33.6,2.0,10,4,0,0,0,2,0
2648,2703,31,224.73,2.8,45,63,0,0,0,26,59
2649,2704,38,307.44,3.6,33,74,2,0,0,4,52
2650,2705,43,154.47,2.5,42,37,2,15,3,5,22
2651,2706,24,139.31,2.7,33,44,8,0,0,2,21
2652,2707,65,24.0,1.0,11,9,0,0,0,10,1
2653,2708,55,114.73,1.1,47,82,2,40,0,27,5
2654,2709,21,315.51,3.9,16,109,4,0,0,0,31
2655,2710,43,347.55,3.1,57,96,0,2,0,10,41
2656,2711,19,312.97,3.4,4,119,17,2,0,7,22
2657,2712,38,113.68,1.6,43,39,3,35,0,10,20
2658,2713,25,241.36,1.6,67,120,1,0,0,6,12
2659,2714,48,185.02,3.7,49,9,1,5,2,8,4
2660,2715,54,111.79,1.5,44,55,0,0,2,4,3
2661,2716,47,542.85,5.5,58,59,2,0,1,6,5
2662,2717,58,275.31,1.9,58,126,0,0,0,8,5
2663,2718,30,4160.03,13.4,333,94,33,39,11,2,6
2664,2719,45,28.8,2.0,5,10,2,0,0,0,0
2665,2720,58,135.3,1.2,96,41,2,3,0,25,3
2667,2722,57,291.87,2.9,48,90,0,0,0,24,4
2668,2723,26,813.13,6.9,30,143,0,22,0,13,31
2669,2724,32,278.43,4.7,31,48,4,0,0,1,10
2670,2725,55,611.77,9.8,38,44,2,1,0,13,4
2671,2726,45,364.71,3.3,70,71,7,12,0,26,1
2672,2727,64,44.64,1.2,15,16,0,0,0,5,1
2673,2728,21,42.52,0.5,57,59,35,0,0,2,34
2674,2729,65,7.2,1.0,5,1,0,0,0,3,3
2675,2730,58,502.27,3.8,62,119,3,29,0,20,5
2676,2731,27,333.48,2.4,70,99,3,28,0,26,37
2677,2732,39,170.1,2.7,35,41,0,34,1,8,12
2678,2733,60,71.47,1.1,38,48,0,0,0,29,0
2679,2734,31,839.06,8.9,57,67,2,31,2,2,58
2680,2735,59,169.78,2.1,36,63,3,15,0,7,4
2681,2736,28,272.58,2.2,56,98,0,3,0,29,66
2682,2737,43,518.77,3.2,109,100,3,0,0,11,12
2683,2738,53,328.69,3.0,36,120,2,0,0,14,3
2684,2739,44,319.52,3.3,49,81,4,6,0,25,2
2685,2740,44,248.43,2.6,64,60,0,0,0,1,1
2686,2741,55,306.78,2.8,80,59,2,3,0,15,2
2687,2742,21,34.53,0.4,51,70,29,0,0,8,48
2688,2743,58,668.47,6.6,53,84,2,11,0,13,4
2689,2744,33,981.82,7.4,118,110,30,5,0,0,45
2690,2745,59,305.76,4.8,43,40,0,1,0,0,2
2691,2746,40,375.37,3.9,46,70,5,4,0,8,10
2692,2747,26,594.19,5.3,48,109,0,32,0,0,22
2693,2748,21,18.92,0.6,32,16,3,0,0,5,41
2694,2749,60,353.22,5.8,34,39,0,0,0,21,4
2695,2750,66,9.0,2.5,2,1,0,0,0,5,0
2696,2751,36,2566.2,20.0,97,109,58,7,0,8,16
2697,2753,62,3890.16,12.4,355,130,15,10,0,25,4
2698,2754,59,456.75,4.5,64,55,0,6,0,30,5
2699,2755,40,576.35,3.3,111,91,3,0,0,8,22
2700,2756,58,186.8,1.7,71,72,1,4,1,6,3
2701,2757,23,491.54,6.1,48,75,7,0,0,0,44
2702,2758,26,166.07,3.3,42,16,8,29,1,12,21
2703,2759,55,322.07,3.2,47,92,0,0,0,17,3
2704,2760,26,80.85,1.5,45,12,2,45,2,5,43
2705,2761,45,188.04,3.6,34,34,0,22,0,16,5
2706,2762,33,851.03,8.0,60,82,0,0,0,6,23
2707,2763,35,323.4,3.3,77,31,0,0,1,15,21
2708,2764,49,554.19,5.8,58,68,0,33,0,0,4
2709,2765,58,438.57,3.4,50,130,5,0,0,6,0
2710,2766,38,247.92,2.8,36,88,0,4,0,11,37
2711,2767,48,8.11,0.9,6,5,0,0,0,0,0
2712,2768,69,3147.99,11.4,350,79,9,8,0,16,0
2713,2769,40,436.09,4.2,57,83,0,20,0,1,30
2714,2770,39,252.0,2.5,41,86,0,0,0,9,23
2715,2771,52,814.34,6.8,42,129,0,15,1,13,5
2716,2772,59,360.61,5.1,34,63,0,35,1,3,5
2717,2773,53,358.05,3.3,83,38,0,0,0,17,1
2718,2774,53,501.06,3.8,43,144,6,19,0,8,2
2719,2775,30,470.77,3.9,66,93,7,2,2,23,39
2720,2776,20,192.95,2.6,3,110,7,0,0,7,33
2721,2777,45,203.84,2.8,36,54,0,0,1,27,2
2722,2778,34,748.44,3.6,106,148,0,0,0,27,39
2723,2779,39,113.45,1.3,35,88,0,5,0,13,62
2724,2780,44,826.77,9.3,62,40,0,0,2,6,32
2725,2781,60,850.85,8.5,48,76,0,10,2,9,4
2726,2782,45,445.9,4.0,59,92,0,0,0,5,4
2727,2783,21,169.05,2.3,2,98,10,0,0,10,41
2728,2784,50,116.57,1.5,56,42,2,0,0,0,2
2729,2785,34,5.9,0.9,2,6,0,0,0,0,0
2730,2786,42,226.8,2.7,61,34,0,0,0,23,16
2731,2787,51,296.97,3.6,59,44,5,38,2,22,2
2732,2788,60,161.16,2.0,57,45,3,5,0,21,3
2733,2789,53,579.88,3.8,44,156,0,28,0,11,1
2734,2790,27,155.94,1.7,91,14,4,21,0,2,30
2735,2791,65,46.8,2.6,6,9,0,0,0,6,3
2736,2792,30,248.43,4.0,45,34,1,5,0,2,21
2737,2793,21,141.05,1.3,45,110,0,0,0,6,34
2738,2794,20,16.27,3.1,2,2,7,0,0,2,31
2739,2795,43,509.09,5.4,32,103,0,5,0,6,49
2740,2796,52,588.05,3.7,67,154,3,33,1,6,5
2741,2797,43,736.96,9.4,61,26,0,5,1,16,33
2742,2798,44,11.47,1.4,6,4,0,0,0,0,0
2743,2799,42,599.96,6.9,31,91,3,1,1,7,39
2744,2800,52,475.23,7.3,35,42,4,0,2,14,1
2745,2801,30,288.18,2.6,53,100,0,4,0,16,61
2746,2803,48,141.67,1.6,64,49,0,0,0,2,2
2747,2804,19,485.1,5.5,60,64,4,0,0,5,46
2748,2805,70,19.8,1.1,11,4,0,0,0,1,2
2749,2806,30,235.53,2.9,33,79,3,0,0,11,2
2750,2807,32,287.61,3.5,69,32,0,0,0,9,23
2751,2808,46,212.41,1.9,54,97,5,4,0,0,5
2752,2809,60,277.22,3.2,67,41,0,0,0,16,5
2753,2810,39,10.65,1.0,10,3,0,0,0,0,0
2754,2811,19,48.16,0.6,45,79,4,0,0,2,36
2755,2812,54,1212.85,8.5,63,135,0,5,0,17,1
2757,2814,34,93.64,1.4,48,37,0,4,0,20,40
2758,2815,25,1239.64,8.8,119,123,32,6,0,13,22
2759,2816,40,725.86,4.3,99,125,0,1,0,4,11
2760,2817,37,173.07,1.9,50,69,8,0,0,11,54
2761,2818,58,637.22,5.7,48,106,3,25,0,28,4
2762,2819,51,12.96,1.2,8,4,0,0,0,0,0
2763,2820,25,574.51,5.8,57,72,7,43,0,22,12
2764,2821,20,135.55,1.4,26,111,30,0,0,3,26
2765,2822,41,339.39,2.4,49,153,0,25,0,4,48
2767,2824,40,1044.74,7.7,57,133,0,1,0,20,21
2768,2825,41,1144.11,9.7,55,88,5,7,0,0,59
2769,2826,47,164.64,1.4,62,79,4,26,0,8,2
2770,2827,63,71.28,2.2,16,11,0,0,0,7,2
2772,2829,46,462.08,6.2,60,33,0,0,0,1,2
2773,2830,48,15.3,1.7,3,7,0,0,0,0,0
2774,2832,66,40.32,2.1,9,7,0,0,0,9,0
2775,2833,43,12.53,1.7,3,6,0,0,0,0,0
2776,2834,49,207.41,2.2,59,65,0,0,0,24,3
2777,2835,47,544.0,4.0,44,150,3,0,0,9,5
2778,2836,49,343.6,3.1,59,91,0,24,0,13,2
2779,2837,58,606.81,4.4,70,117,3,0,0,13,5
2780,2838,43,163.07,1.6,50,88,4,19,0,6,42
2781,2839,41,486.08,6.2,53,38,0,22,0,27,31
2782,2840,40,409.34,3.4,67,95,0,7,1,2,47
2783,2841,31,266.07,2.1,65,87,6,10,0,24,23
2784,2842,58,765.99,6.5,82,69,0,0,0,10,0
2786,2844,65,26.88,1.6,8,6,0,0,0,5,2
2787,2845,31,249.7,2.8,58,57,4,17,2,16,24
2788,2846,49,102.48,1.2,58,40,0,1,0,12,5
2789,2847,19,181.12,2.5,31,68,9,4,0,4,33
2790,2848,41,249.7,2.8,53,66,0,0,0,10,4
2791,2849,39,542.41,6.5,42,72,0,37,2,25,2
2792,2850,40,445.2,4.0,46,94,0,23,0,7,23
2793,2851,49,438.48,2.9,58,134,0,10,0,19,4
2794,2852,48,101.92,1.6,38,45,4,3,1,16,2
2795,2853,69,35.88,1.3,16,7,0,0,0,6,2
2796,2854,28,1170.79,8.2,90,120,103,13,0,0,152
2797,2855,35,2563.36,19.4,65,124,106,4,0,0,78
2798,2856,29,102.03,1.1,43,71,3,0,0,1,3
2799,2857,29,1148.07,7.7,52,140,0,25,0,17,15
2800,2858,56,193.83,1.3,106,64,0,1,1,3,3
2801,2859,33,868.17,7.7,65,85,0,0,0,16,30
2802,2860,49,402.84,3.4,68,88,4,5,0,21,5
2803,2861,44,232.28,3.3,32,64,3,0,2,24,3
2804,2862,40,690.9,8.4,41,58,3,3,0,9,4
2805,2863,54,397.88,2.8,60,117,4,0,0,10,1
2806,2864,55,697.2,8.3,54,44,0,5,1,15,2
2807,2865,28,949.38,8.1,62,96,0,31,1,5,3
2808,2866,43,22.95,1.7,6,8,2,0,0,0,0
2809,2867,55,317.29,3.4,65,53,3,3,0,3,3
2810,2868,40,531.48,3.7,54,147,5,3,1,14,32
2811,2869,56,339.9,2.9,50,113,0,0,0,12,4
2812,2870,40,570.75,8.0,73,9,0,11,0,17,15
2813,2871,55,504.0,4.0,69,83,0,0,0,0,5
2814,2872,53,154.56,1.2,94,50,2,0,1,11,0
2815,2873,19,394.8,4.7,49,61,20,0,0,2,70
2816,2874,47,218.15,2.3,50,65,1,1,0,6,2
2817,2876,46,423.48,4.8,33,92,1,2,0,13,2
2818,2877,45,206.01,1.4,52,158,0,34,0,26,0
2819,2878,51,512.82,3.7,70,100,0,0,3,4,1
2820,2879,47,869.5,7.8,92,45,0,4,0,4,3
2821,2880,35,1234.34,9.4,83,144,27,5,0,12,88
2822,2881,34,121.03,2.5,31,33,0,0,0,4,30
2823,2882,52,23.42,1.3,12,10,0,0,0,0,0
2824,2883,21,290.47,5.7,45,35,0,0,0,0,41
2825,2884,50,214.76,2.6,54,41,2,0,0,26,5
2826,2885,35,419.15,5.6,70,16,7,0,0,17,29
2827,2886,29,538.65,5.7,38,81,0,0,0,20,45
2828,2887,24,48.38,0.7,29,77,5,0,0,4,42
2829,2888,47,251.3,3.0,59,47,3,5,0,16,4
2830,2889,34,137.97,1.2,62,92,3,0,0,3,12
2831,2890,52,1360.8,7.2,92,140,0,1,0,17,4
2832,2892,50,252.25,3.6,62,22,0,0,1,5,4
2833,2893,41,165.87,1.4,91,58,0,16,0,0,65
2834,2894,27,151.54,1.3,50,113,0,0,0,21,21
2835,2895,39,411.95,2.9,58,141,0,0,0,13,32
2836,2896,29,664.39,7.0,52,76,0,5,0,24,10
2837,2897,33,544.67,4.9,29,132,3,5,0,23,37
2838,2898,55,146.51,2.0,54,39,0,0,2,12,3
2839,2899,19,131.6,2.0,35,59,0,0,0,5,33
2840,2900,21,302.23,5.5,1,76,3,0,0,1,76
2841,2901,42,321.86,3.8,55,43,0,25,0,18,3
2842,2902,32,2582.4,16.0,99,131,78,13,0,6,88
2843,2903,39,355.45,4.0,61,52,3,3,0,20,29
2844,2904,48,168.1,2.9,39,36,0,0,0,5,1
2845,2905,41,36.12,2.1,10,10,2,0,0,0,0
2846,2906,54,137.69,1.4,36,90,1,1,1,1,3
2847,2907,25,394.98,3.7,41,94,1,0,0,13,53
2848,2908,26,198.52,2.3,52,60,5,0,0,16,60
2849,2909,52,619.42,5.2,61,101,0,7,0,11,5
2850,2910,30,371.88,4.2,63,49,2,5,0,15,15
2851,2911,52,293.43,3.7,65,32,1,4,0,13,3
2852,2912,57,265.15,2.5,41,108,1,0,0,3,5
2853,2913,48,614.25,4.5,73,91,2,6,1,0,2
2854,2914,27,826.77,9.3,53,52,0,3,0,23,61
2855,2915,48,433.44,4.3,46,78,2,44,0,2,3
2856,2916,40,319.39,2.3,102,74,0,0,0,10,3
2857,2917,53,19.16,1.8,8,5,0,0,0,0,0
2858,2918,60,397.3,3.3,82,73,2,7,1,7,4
2859,2919,21,384.75,8.0,11,62,5,0,0,5,96
2861,2921,63,3068.68,12.4,255,118,31,49,3,20,8
2862,2924,20,51.2,0.7,27,74,7,0,0,0,30
2863,2925,68,47.52,2.2,13,5,0,0,0,4,2
2864,2926,58,763.44,5.1,110,79,2,18,0,22,3
2865,2927,31,145.75,1.1,107,57,0,0,0,6,67
2866,2928,31,796.0,7.1,59,92,2,3,0,27,25
2867,2929,60,1113.84,6.8,112,76,0,12,3,4,5
2868,2930,49,139.65,1.5,60,49,0,0,0,8,0
2869,2931,41,272.44,2.8,67,45,0,3,0,14,7
2870,2932,39,448.35,3.5,59,100,0,0,0,2,36
2871,2933,48,413.14,2.6,51,154,2,5,0,28,2
2872,2934,46,407.17,6.8,36,43,0,25,0,1,4
2873,2936,49,181.42,1.6,30,135,2,0,2,6,3
2874,2937,41,202.06,2.6,31,78,0,3,0,12,12
2875,2938,35,208.78,2.3,43,81,1,3,1,20,14
2876,2939,25,520.52,5.2,51,71,0,0,0,24,44
2877,2940,47,10.81,1.2,6,5,0,0,0,0,0
2878,2941,44,143.08,1.4,60,61,2,3,0,29,48
2879,2942,52,305.44,3.5,42,77,2,33,0,1,1
2880,2943,27,116.35,1.3,70,42,1,0,0,10,47
2881,2944,19,104.65,1.0,31,115,7,2,0,3,40
2882,2945,70,36.0,2.5,7,5,0,0,0,8,2
2883,2946,19,16.75,0.2,59,69,7,0,0,2,12
2884,2947,57,235.06,2.3,31,103,0,0,1,29,5
2885,2948,44,11.71,1.3,6,5,0,0,0,0,0
2887,2950,19,55.42,0.6,33,103,18,0,0,13,20
2888,2951,27,130.2,2.0,50,22,0,0,0,4,45
2889,2952,19,74.53,1.0,42,71,8,2,0,2,11
2890,2953,37,711.91,8.8,35,78,0,0,1,10,25
2891,2954,50,490.0,5.0,31,96,0,0,0,11,3
2892,2955,34,513.42,6.2,77,21,0,38,0,19,21
2893,2956,45,8.6,1.5,2,5,0,0,0,0,0
2894,2957,33,293.15,2.6,63,88,0,0,0,17,16
2895,2958,44,127.78,1.7,57,38,0,2,0,18,5
2896,2959,54,236.77,2.1,65,86,0,0,1,15,3
2897,2960,30,491.89,5.4,53,68,0,0,2,6,17
2898,2961,39,264.18,3.7,53,28,0,4,0,19,6
2899,2962,21,56.76,0.6,33,113,5,2,0,0,47
2900,2963,46,212.6,2.5,67,37,5,0,0,17,5
2901,2964,30,882.55,7.2,115,99,21,37,0,8,59
2902,2965,21,164.03,2.5,31,72,0,0,0,4,25
2903,2966,48,142.82,1.9,54,42,0,33,0,7,1
2904,2967,56,1031.43,8.8,65,90,6,42,0,14,1
2905,2968,35,347.2,3.1,36,108,2,4,0,3,36
2906,2969,52,249.39,4.5,29,44,4,0,0,19,0
2907,2970,59,538.26,6.5,53,55,0,5,0,1,5
2908,2971,49,468.77,6.6,40,52,7,1,0,12,3
2909,2972,38,970.2,9.9,45,76,0,28,0,23,47
2910,2973,35,1636.71,5.8,319,115,18,54,0,13,5
2911,2974,42,442.46,2.3,102,158,0,6,0,0,19
2912,2975,68,25.2,1.4,11,4,0,0,0,4,3
2913,2976,21,252.03,4.1,29,63,9,0,0,0,31
2914,2977,35,408.13,4.3,67,54,2,6,0,6,46
2915,2978,47,311.39,3.1,47,76,3,23,0,5,4
2916,2979,59,554.19,5.0,57,94,0,0,0,22,0
2917,2980,45,94.57,1.4,31,50,7,0,0,12,4
2918,2981,32,763.84,6.2,72,75,0,30,0,12,14
2919,2982,19,241.08,2.8,44,75,8,0,0,6,38
2920,2983,41,609.28,6.4,62,47,2,7,0,1,55
2921,2984,27,282.17,2.9,48,71,0,0,0,16,15
2922,2985,45,485.59,6.3,53,46,2,28,0,5,5
2923,2986,52,192.95,1.3,101,91,0,24,0,3,0
2924,2987,47,489.41,3.9,99,57,0,0,2,14,4
2925,2988,56,2800.76,9.6,394,60,8,4,9,29,11
2926,2989,42,213.27,2.7,39,69,0,0,0,1,49
2927,2990,27,782.75,6.4,94,119,22,12,2,12,33
2928,2991,33,12.28,1.0,9,6,0,0,0,0,0
2929,2992,40,168.93,2.6,43,42,0,5,0,22,15
2930,2993,31,3008.68,16.4,138,160,76,50,0,12,27
2931,2994,58,1212.34,7.8,99,103,4,33,0,5,5
2932,2995,26,887.14,7.1,75,69,7,0,0,0,24
2933,2996,49,461.02,3.7,94,45,0,0,0,4,5
2934,2997,45,522.72,4.4,67,90,3,0,0,1,5
2935,2998,52,273.97,2.2,104,48,3,4,2,2,4
2936,2999,50,25.23,2.8,2,9,0,0,0,0,0
2937,3000,53,3.6,1.0,1,2,0,0,0,2,0
2938,3001,54,218.62,2.2,50,83,4,25,0,9,4
2939,3002,40,928.11,9.4,67,60,0,0,1,12,4
2940,3003,27,197.98,2.4,62,40,3,28,0,14,36
2941,3004,47,784.78,7.7,54,84,0,0,0,20,4
2942,3005,25,378.42,5.1,43,42,8,19,0,11,67
2943,3006,21,441.73,6.7,6,95,5,0,0,2,19
2944,3007,23,129.01,1.9,33,61,6,0,0,0,22
2945,3008,44,142.94,1.7,57,50,4,3,0,7,13
2946,3009,38,539.0,3.5,45,157,0,1,2,6,22
2947,3010,56,85.04,1.5,55,11,0,0,2,8,3
2948,3011,28,503.75,3.7,74,88,5,0,0,22,8
2949,3012,52,348.57,3.2,42,112,0,5,0,17,3
2950,3013,58,80.58,1.1,54,39,0,3,2,14,5
2951,3014,57,265.66,1.9,45,155,3,0,3,1,4
2952,3015,35,402.55,3.3,58,110,1,35,0,2,46
2953,3016,41,345.32,3.9,48,69,4,38,1,12,16
2954,3017,20,99.37,1.6,28,65,9,0,0,0,84
2955,3018,58,721.02,7.7,33,100,2,0,0,4,4
